,DZN (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
275,510791655,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
276,510801643,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8
277,510801649,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
278,510811659,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,24
279,510811663,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3
280,510821674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
281,510821683,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12
282,510831652,0,0,0,0,0,11,0,0,0,0,0,0,5,4,0,0,16
283,510841302,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,15
284,510841306,3,7,0,0,0,276,21,3,4,0,0,7,3,20,0,0,343
285,510841313,0,6,0,0,0,34,0,0,0,0,0,0,0,6,0,0,40
286,510841319,0,0,0,0,0,18,0,0,0,0,0,0,0,3,0,0,20
287,510851301,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,44
288,510851305,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,34
289,510861312,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,19
290,510861314,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,33
291,510861317,3,9,0,0,0,100,7,0,0,0,0,0,0,22,0,0,143
292,510861320,0,0,0,0,0,33,0,0,0,0,0,0,0,3,0,0,33
293,510861335,0,6,0,0,0,89,14,0,0,0,4,0,0,15,0,0,128
294,510861360,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,26
295,510871377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,510881329,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,15
297,510881331,0,6,0,0,0,47,5,0,0,0,0,0,0,11,0,0,74
298,510881332,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
299,510881345,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
300,510881362,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,23
301,510891303,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,16
302,510891307,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22
303,510891308,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
304,510891318,0,0,0,0,0,21,0,0,0,0,0,0,0,5,0,0,25
305,510891323,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,14
306,510891324,3,5,0,0,0,49,0,0,0,0,0,0,0,10,0,0,68
307,510901310,0,0,0,0,0,23,3,0,0,0,0,0,0,4,0,0,33
308,510901321,0,0,0,0,0,4,3,0,0,0,0,0,0,5,0,0,11
309,510901325,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,13
310,510911342,0,0,0,0,0,36,3,0,0,0,0,0,0,3,0,0,43
311,510911350,3,0,0,0,0,62,0,0,0,0,0,0,0,9,0,0,74
312,510911353,3,0,0,0,0,110,0,0,0,7,0,0,0,12,0,0,134
313,510911363,3,0,0,0,0,67,0,0,0,0,0,0,0,3,0,0,84
314,510911367,3,0,0,0,0,91,4,0,0,0,0,0,0,3,0,0,103
315,510911368,11,0,0,0,0,184,7,0,0,0,3,0,0,8,3,0,222
316,510911376,15,0,0,0,0,245,13,0,0,5,0,0,0,20,0,0,304
317,510921330,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,12
318,510921336,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3
319,510921346,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
320,510921347,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,13
321,510921356,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
322,510931315,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
323,510931328,0,0,0,0,0,84,0,0,0,0,0,0,0,5,0,0,94
324,510931341,0,0,0,0,0,45,0,0,0,0,0,0,0,3,3,0,51
325,510931364,5,3,0,0,0,92,5,0,0,0,0,0,0,6,5,0,119
326,510941304,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9
327,510941309,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9
328,510951339,0,6,0,0,0,15,4,0,0,0,0,0,0,0,0,0,24
329,510951352,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,31
330,510951369,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,17
